,Mon_00,Mon_01,Mon_05,Mon_06,Mon_07,Mon_08,Mon_09,Mon_10,Mon_11,Mon_12,Mon_13,Mon_14,Mon_15,Mon_16,Mon_17,Mon_18,Mon_19,Mon_20,Mon_21,Mon_22,Mon_23,Tue_00,Tue_01,Tue_05,Tue_06,Tue_07,Tue_08,Tue_09,Tue_10,Tue_11,Tue_12,Tue_13,Tue_14,Tue_15,Tue_16,Tue_17,Tue_18,Tue_19,Tue_20,Tue_21,Tue_22,Tue_23,Wed_00,Wed_01,Wed_05,Wed_06,Wed_07,Wed_08,Wed_09,Wed_10,Wed_11,Wed_12,Wed_13,Wed_14,Wed_15,Wed_16,Wed_17,Wed_18,Wed_19,Wed_20,Wed_21,Wed_22,Wed_23,Thu_00,Thu_01,Thu_05,Thu_06,Thu_07,Thu_08,Thu_09,Thu_10,Thu_11,Thu_12,Thu_13,Thu_14,Thu_15,Thu_16,Thu_17,Thu_18,Thu_19,Thu_20,Thu_21,Thu_22,Thu_23,Fri_00,Fri_01,Fri_05,Fri_06,Fri_07,Fri_08,Fri_09,Fri_10,Fri_11,Fri_12,Fri_13,Fri_14,Fri_15,Fri_16,Fri_17,Fri_18,Fri_19,Fri_20,Fri_21,Fri_22,Fri_23,Sat_00,Sat_01,Sat_05,Sat_06,Sat_07,Sat_08,Sat_09,Sat_10,Sat_11,Sat_12,Sat_13,Sat_14,Sat_15,Sat_16,Sat_17,Sat_18,Sat_19,Sat_20,Sat_21,Sat_22,Sat_23,Sun_00,Sun_01,Sun_05,Sun_06,Sun_07,Sun_08,Sun_09,Sun_10,Sun_11,Sun_12,Sun_13,Sun_14,Sun_15,Sun_16,Sun_17,Sun_18,Sun_19,Sun_20,Sun_21,Sun_22,Sun_23,cluster_group,daily_ppl_avg,max_people_by_hr,max_weekday,max_hour,to,from,group_name,color,lat,long,code,Eng,站名
90,3.25,0.0,0.0,35.75,130.0,224.25,224.25,204.75,130.0,139.75,165.75,149.5,94.25,52.0,55.25,55.25,35.75,29.25,29.25,19.5,6.5,3.25,0.0,0.0,48.75,165.75,295.75,282.75,237.25,149.5,143.0,224.25,159.25,104.0,65.0,48.75,55.25,32.5,29.25,16.25,16.25,6.5,3.25,0.0,0.0,45.5,156.0,325.0,302.25,217.75,139.75,159.25,195.0,165.75,100.75,58.5,52.0,52.0,45.5,26.0,16.25,19.5,3.25,3.25,0.0,0.0,45.5,152.75,273.0,299.0,247.0,130.0,136.5,237.25,159.25,104.0,65.0,48.75,74.75,39.0,32.5,26.0,19.5,6.5,3.25,0.0,0.0,52.0,159.25,299.0,282.75,247.0,133.25,146.25,211.25,162.5,110.5,74.75,68.25,71.5,58.5,29.25,35.75,19.5,9.75,3.25,0.0,0.0,16.25,61.75,126.75,117.0,126.75,107.25,104.0,117.0,91.0,74.75,55.25,55.25,48.75,42.25,22.75,22.75,22.75,9.75,3.25,0.0,0.0,13.0,42.25,97.5,123.5,146.25,100.75,91.0,91.0,84.5,58.5,52.0,58.5,39.0,32.5,29.25,32.5,26.0,13.0,2,1797.16,325.0,Wed,8,R09,BL12,C,#6baed6,25.042154999999998,121.51628500000001,R09,NTU Hospital,臺大醫院站
91,18.89,0.0,0.0,49.11,132.21,294.64,181.32,162.43,132.21,124.66,139.77,158.66,135.99,128.44,154.88,185.1,158.66,132.21,128.44,101.99,34.0,11.33,0.0,0.0,56.66,166.21,377.75,222.87,169.99,147.32,147.32,162.43,154.88,120.88,117.1,147.32,181.32,151.1,120.88,98.22,90.66,22.66,15.11,0.0,0.0,56.66,166.21,373.97,203.98,169.99,132.21,143.54,169.99,154.88,117.1,117.1,151.1,203.98,147.32,113.32,94.44,83.1,22.66,11.33,0.0,0.0,52.89,166.21,370.2,196.43,166.21,135.99,139.77,154.88,162.43,117.1,117.1,143.54,192.65,162.43,120.88,109.55,90.66,26.44,18.89,0.0,0.0,52.89,162.43,370.2,200.21,173.76,151.1,154.88,173.76,162.43,154.88,154.88,196.43,241.76,211.54,151.1,151.1,128.44,41.55,18.89,0.0,0.0,37.78,90.66,177.54,196.43,237.98,200.21,185.1,181.32,154.88,166.21,158.66,196.43,203.98,166.21,132.21,120.88,98.22,34.0,15.11,0.0,0.0,30.22,49.11,86.88,117.1,124.66,154.88,120.88,124.66,139.77,117.1,132.21,188.88,173.76,158.66,135.99,135.99,113.32,34.0,2,2639.61,377.75,Tue,8,R12,BL12,C,#6baed6,25.057902,121.52060300000001,R12,Shuanglian,雙連站
92,14.7,0.0,0.0,26.95,88.2,129.85,78.4,90.65,90.65,100.45,102.9,137.2,132.3,124.95,171.5,196.0,166.6,142.1,154.35,154.35,39.2,12.25,0.0,0.0,31.85,105.35,147.0,88.2,75.95,90.65,83.3,90.65,107.8,105.35,132.3,200.9,230.3,173.95,124.95,142.1,127.4,31.85,14.7,0.0,0.0,24.5,110.25,142.1,88.2,68.6,75.95,75.95,93.1,95.55,100.45,112.7,181.3,232.75,169.05,127.4,151.9,151.9,39.2,14.7,0.0,0.0,26.95,102.9,156.8,90.65,61.25,61.25,83.3,90.65,98.0,105.35,127.4,166.6,235.2,171.5,134.75,164.15,147.0,29.4,19.6,0.0,0.0,24.5,110.25,154.35,102.9,83.3,83.3,98.0,105.35,122.5,132.3,151.9,218.05,230.3,213.15,166.6,200.9,188.65,53.9,24.5,0.0,0.0,19.6,46.55,107.8,171.5,171.5,156.8,164.15,210.7,230.3,218.05,218.05,240.1,218.05,171.5,161.7,173.95,164.15,53.9,22.05,0.0,0.0,14.7,39.2,80.85,142.1,156.8,181.3,176.4,186.2,218.05,218.05,205.8,245.0,210.7,183.75,181.3,171.5,151.9,56.35,0,2370.46,245.0,Sun,17,R14,BL12,A,#08306b,25.071353,121.520118,R14,Yuanshan,圓山站
93,25.87,0.0,0.0,51.74,124.18,222.48,191.44,186.26,129.35,160.39,129.35,155.22,181.09,206.96,279.4,393.22,362.18,325.96,279.4,269.05,82.78,31.04,0.0,0.0,62.09,165.57,294.92,212.13,155.22,134.52,155.22,139.7,144.87,155.22,160.39,284.57,403.57,341.48,294.92,269.05,238.0,67.26,25.87,0.0,0.0,46.57,155.22,269.05,196.61,144.87,113.83,129.35,119.0,113.83,139.7,165.57,305.27,424.27,388.05,289.74,253.53,248.35,72.44,25.87,0.0,0.0,56.91,134.52,253.53,191.44,139.7,113.83,139.7,139.7,160.39,134.52,165.57,300.09,434.62,362.18,300.09,289.74,243.18,62.09,41.39,0.0,0.0,51.74,139.7,248.35,181.09,134.52,124.18,150.05,160.39,155.22,165.57,227.66,357.01,491.53,424.27,372.53,341.48,336.31,108.65,41.39,0.0,0.0,46.57,93.13,175.92,186.26,201.79,165.57,191.44,206.96,206.96,232.83,305.27,439.79,512.23,517.4,393.22,336.31,310.44,108.65,41.39,0.0,0.0,46.57,77.61,139.7,155.22,181.09,170.74,191.44,191.44,222.48,263.87,336.31,444.96,486.36,424.27,403.57,362.18,274.22,113.83,1,4018.75,517.4,Sat,19,R15,BL12,B,#2171b5,25.084873,121.525077,R15,Jiantan,劍潭站
94,21.53,0.0,0.0,43.06,135.34,141.5,178.41,181.48,150.72,159.95,129.19,163.03,147.65,147.65,203.02,249.16,218.4,184.56,184.56,166.1,55.37,18.46,0.0,0.0,49.22,163.03,166.1,218.4,184.56,150.72,138.42,150.72,150.72,132.27,138.42,196.86,276.84,215.32,150.72,178.41,141.5,46.14,21.53,0.0,0.0,46.14,153.8,166.1,187.64,169.18,129.19,135.34,129.19,135.34,119.96,135.34,193.79,264.54,199.94,135.34,153.8,166.1,49.22,21.53,0.0,0.0,46.14,150.72,156.88,175.33,153.8,135.34,132.27,141.5,156.88,147.65,138.42,212.24,261.46,212.24,172.26,169.18,159.95,55.37,27.68,0.0,0.0,43.06,163.03,172.26,206.09,159.95,150.72,159.95,166.1,156.88,156.88,181.48,261.46,307.6,258.38,206.09,199.94,203.02,73.82,24.61,0.0,0.0,24.61,73.82,153.8,255.31,252.23,221.47,233.78,239.93,218.4,206.09,203.02,255.31,236.85,215.32,203.02,169.18,181.48,67.67,33.84,0.0,0.0,18.46,58.44,113.81,190.71,239.93,215.32,215.32,227.62,212.24,184.56,215.32,270.69,255.31,246.08,249.16,221.47,181.48,101.51,0,3049.97,307.6,Fri,18,R16,BL12,A,#08306b,25.093535,121.526229,R16,Shilin,士林站
95,31.39,0.0,0.0,20.92,66.26,118.58,83.7,83.7,76.72,97.65,94.16,104.62,125.55,115.09,170.89,251.1,191.81,160.43,167.4,174.38,62.78,20.92,0.0,0.0,20.92,90.68,136.01,97.65,83.7,76.72,90.68,104.62,108.11,104.62,122.06,174.38,285.97,212.74,146.48,156.94,167.4,52.31,24.41,0.0,0.0,20.92,90.68,125.55,101.14,83.7,73.24,83.7,101.14,108.11,101.14,122.06,181.35,275.51,205.76,160.43,160.43,163.91,52.31,27.9,0.0,0.0,17.44,94.16,139.5,87.19,73.24,69.75,83.7,101.14,104.62,104.62,125.55,181.35,275.51,205.76,153.45,170.89,174.38,52.31,38.36,0.0,0.0,20.92,97.65,139.5,83.7,83.7,69.75,87.19,104.62,118.58,111.6,142.99,219.71,292.95,268.54,191.81,209.25,219.71,80.21,34.88,0.0,0.0,13.95,41.85,87.19,94.16,125.55,136.01,129.04,142.99,149.96,132.52,177.86,202.27,212.74,184.84,149.96,181.35,184.84,69.75,31.39,0.0,0.0,3.49,24.41,52.31,62.78,90.68,146.48,230.18,240.64,348.75,334.8,212.74,233.66,230.18,209.25,198.79,202.27,167.4,90.68,1,2439.8,348.75,Sun,14,R17,BL12,B,#2171b5,25.10306,121.52251399999999,R17,Zhishan,芝山站
96,17.32,0.0,0.0,13.32,50.64,50.64,53.3,51.97,46.64,57.3,57.3,53.3,57.3,66.62,78.62,123.92,103.94,90.61,87.94,98.6,38.64,11.99,0.0,0.0,14.66,61.3,53.3,58.63,51.97,43.97,46.64,61.3,58.63,55.96,62.63,86.61,130.58,85.28,79.95,93.28,93.28,31.98,10.66,0.0,0.0,15.99,63.96,37.31,49.3,49.3,34.65,39.98,55.96,49.3,65.29,61.3,81.28,122.59,98.6,75.95,74.62,90.61,26.65,13.32,0.0,0.0,14.66,67.96,41.31,50.64,55.96,35.98,47.97,45.3,49.3,55.96,54.63,81.28,133.25,105.27,81.28,81.28,97.27,30.65,15.99,0.0,0.0,14.66,62.63,39.98,41.31,47.97,39.98,45.3,50.64,54.63,57.3,66.62,99.94,129.25,111.93,90.61,101.27,117.26,43.97,15.99,0.0,0.0,8.0,25.32,38.64,57.3,49.3,42.64,45.3,51.97,55.96,59.96,63.96,89.28,91.94,77.28,86.61,99.94,93.28,38.64,14.66,0.0,0.0,5.33,10.66,23.98,35.98,45.3,39.98,43.97,41.31,51.97,75.95,71.96,103.94,121.26,98.6,99.94,99.94,114.6,46.64,1,1156.19,133.25,Thu,18,R18,BL12,B,#2171b5,25.109720000000003,121.51884799999999,R18,Mingde,明德站
97,32.36,0.0,0.0,55.01,165.04,255.64,242.7,197.4,158.56,177.98,165.04,174.74,168.27,158.56,210.34,307.42,249.17,229.76,220.05,213.58,74.43,29.12,0.0,0.0,64.72,194.16,297.71,262.12,207.1,155.33,177.98,187.69,177.98,158.56,145.62,200.63,297.71,236.23,203.87,197.4,226.52,55.01,22.65,0.0,0.0,58.25,171.51,284.77,245.94,203.87,165.04,177.98,203.87,177.98,161.8,148.86,200.63,304.18,255.64,197.4,190.92,236.23,58.25,25.89,0.0,0.0,58.25,171.51,297.71,232.99,174.74,148.86,165.04,184.45,174.74,158.56,152.09,194.16,304.18,265.35,207.1,200.63,210.34,61.48,38.83,0.0,0.0,61.48,168.27,281.53,236.23,187.69,132.68,148.86,161.8,168.27,165.04,161.8,245.94,323.6,304.18,245.94,271.82,294.48,100.32,38.83,0.0,0.0,45.3,152.09,268.59,310.66,223.28,203.87,194.16,184.45,181.22,207.1,190.92,249.17,242.7,207.1,194.16,223.28,220.05,90.61,42.07,0.0,0.0,29.12,97.08,155.33,148.86,148.86,132.68,145.62,158.56,177.98,190.92,223.28,268.59,300.95,268.59,310.66,300.95,226.52,122.97,0,3509.84,323.6,Fri,18,R19,BL12,A,#08306b,25.114523000000002,121.51555900000001,R19,Shipai,石牌站
98,7.52,0.0,0.0,3.34,7.52,33.44,44.31,13.38,15.05,20.9,26.75,20.06,29.26,36.78,53.5,64.37,66.88,61.03,59.36,66.88,22.57,5.85,0.0,0.0,1.67,12.54,42.64,36.78,14.21,15.05,11.7,22.57,21.74,25.92,48.49,44.31,68.55,64.37,47.65,50.16,64.37,16.72,5.02,0.0,0.0,2.51,10.87,44.31,28.42,10.87,10.87,13.38,25.08,20.06,27.59,29.26,42.64,66.04,66.04,42.64,47.65,63.54,23.41,8.36,0.0,0.0,1.67,10.03,44.31,35.11,12.54,13.38,13.38,15.88,20.06,20.9,25.92,46.82,66.04,68.55,49.32,52.67,71.9,19.23,11.7,0.0,0.0,1.67,7.52,41.8,33.44,11.7,10.87,15.88,23.41,22.57,23.41,32.6,51.0,72.73,75.24,66.88,78.58,83.6,31.77,12.54,0.0,0.0,1.67,5.02,10.03,13.38,19.23,21.74,20.9,26.75,30.93,31.77,49.32,57.68,60.19,43.47,66.88,57.68,67.72,31.77,7.52,0.0,0.0,1.67,3.34,5.85,9.2,15.05,14.21,23.41,27.59,32.6,44.31,51.0,67.72,71.06,70.22,72.73,73.57,76.91,32.6,1,638.26,83.6,Fri,22,R20,BL12,B,#2171b5,25.120872,121.506252,R20,Qilian,唭哩岸站
99,7.56,0.0,0.0,5.29,20.41,51.41,44.6,18.14,21.92,27.22,24.95,24.95,31.75,28.73,39.31,64.26,55.94,46.87,46.87,58.97,21.17,5.29,0.0,0.0,6.05,20.41,64.26,40.82,15.88,17.39,18.9,23.44,26.46,23.44,24.95,40.82,66.53,55.19,50.65,43.85,61.99,16.63,5.29,0.0,0.0,6.05,23.44,65.77,37.8,15.88,15.12,16.63,24.19,24.19,24.95,27.97,37.04,66.53,68.04,49.14,45.36,58.21,19.66,6.05,0.0,0.0,6.8,19.66,65.02,42.34,15.12,15.88,13.61,27.22,27.97,26.46,24.95,40.07,67.28,64.26,52.16,58.21,58.97,18.9,9.07,0.76,0.0,7.56,21.17,67.28,39.31,12.85,15.12,15.12,22.68,27.97,29.48,28.73,49.14,71.06,61.24,64.26,59.72,75.6,31.0,11.34,0.0,0.0,5.29,11.34,14.36,19.66,31.75,21.92,21.92,28.73,38.56,41.58,47.63,42.34,55.94,46.12,49.9,55.94,60.48,27.97,7.56,0.0,0.0,3.78,6.05,12.85,19.66,27.22,25.7,21.92,30.24,34.02,34.02,41.58,56.7,56.7,61.24,61.24,60.48,53.68,28.73,1,647.66,75.6,Fri,22,R21,BL12,B,#2171b5,25.126112,121.501007,R21,Qiyan,奇岩站
100,25.8,0.0,0.0,18.76,56.28,65.66,51.59,49.24,51.59,70.35,68.0,68.0,91.46,107.87,119.6,201.67,192.29,157.12,131.32,150.08,70.35,14.07,0.0,0.0,11.73,63.32,60.97,46.9,44.56,51.59,58.62,58.62,56.28,77.39,86.76,114.9,194.64,171.18,128.98,117.25,138.35,46.9,18.76,0.0,0.0,11.73,60.97,75.04,42.21,44.56,49.24,58.62,58.62,65.66,60.97,77.39,126.63,189.95,180.56,152.43,133.66,150.08,58.62,18.76,2.35,0.0,14.07,58.62,53.94,46.9,46.9,44.56,49.24,68.0,60.97,75.04,79.73,119.6,182.91,173.53,152.43,136.01,145.39,51.59,25.8,2.35,0.0,21.1,75.04,110.21,60.97,51.59,58.62,51.59,75.04,68.0,84.42,93.8,140.7,199.32,180.56,168.84,154.77,196.98,89.11,28.14,2.35,0.0,11.73,23.45,37.52,63.32,75.04,84.42,77.39,86.76,105.52,105.52,117.25,136.01,145.39,126.63,136.01,140.7,152.43,82.07,32.83,2.35,0.0,11.73,30.48,37.52,63.32,159.46,161.8,131.32,100.84,91.46,110.21,145.39,175.88,201.67,234.5,196.98,213.4,192.29,107.87,1,1791.64,234.5,Sun,19,R22,BL12,B,#2171b5,25.131304999999998,121.49918000000001,R22,Beitou,北投站
101,1.77,0.0,0.0,3.54,11.21,12.98,23.01,26.55,29.5,36.58,30.09,25.37,31.27,28.91,28.32,34.22,28.91,20.06,21.24,23.6,12.98,1.77,0.0,0.0,2.36,12.98,12.98,23.01,34.81,40.71,26.55,25.96,25.96,28.91,30.09,25.37,31.86,27.73,23.6,19.47,19.47,12.39,1.77,0.0,0.0,1.77,11.8,9.44,20.65,28.32,31.86,30.09,24.78,27.14,39.53,27.14,26.55,29.5,29.5,18.88,23.01,26.55,14.75,2.36,0.0,0.0,1.77,11.8,15.34,23.6,29.5,29.5,27.73,27.73,31.27,33.04,34.22,29.5,35.4,33.63,15.34,23.6,21.24,12.98,2.95,0.0,0.0,4.72,10.62,17.11,20.65,25.96,27.73,34.22,34.22,34.22,35.4,40.12,37.76,41.89,38.35,27.14,27.14,33.04,23.01,2.36,0.0,0.0,1.77,12.39,18.88,34.81,57.23,56.05,46.02,45.43,57.82,59.0,38.35,33.04,35.4,29.5,27.73,24.19,26.55,10.62,4.13,0.0,0.0,4.13,11.21,10.03,31.27,57.23,48.38,43.66,40.12,48.38,35.99,33.63,37.76,40.12,31.27,25.96,24.19,18.29,14.75,0,487.78,59.0,Sat,15,R22A,BL12,A,#08306b,25.136943,121.502649,R22A,Xinbeitou,新北投站
102,2.59,0.0,0.0,4.07,3.33,10.73,7.4,7.03,5.18,6.29,6.66,8.51,9.99,9.99,17.39,29.23,23.68,18.87,30.34,28.86,8.88,4.44,0.37,0.0,2.22,5.18,12.21,9.62,4.07,5.92,4.44,6.66,11.84,19.61,8.51,11.47,33.67,20.72,19.98,27.38,27.38,7.4,3.33,0.0,0.0,2.59,3.33,12.95,9.62,3.7,4.07,7.4,7.03,8.51,9.25,14.43,12.58,26.64,24.42,19.24,21.09,26.27,8.14,4.81,0.0,0.0,2.59,5.18,14.43,8.51,13.32,5.18,7.4,8.88,10.36,11.1,11.84,18.13,31.82,27.38,29.23,24.42,25.53,13.32,6.66,0.37,0.0,4.07,5.92,22.57,9.25,12.21,6.29,5.92,11.84,12.95,12.95,14.43,21.46,33.3,28.12,31.08,34.04,37.0,18.87,5.92,0.74,0.0,7.77,4.81,11.1,12.21,6.66,9.25,11.84,12.95,17.76,13.32,14.43,21.09,23.68,18.87,20.72,21.09,31.45,11.84,4.81,0.0,0.0,3.7,12.21,17.76,18.87,5.55,5.92,7.4,8.88,9.62,16.65,11.84,28.49,25.9,24.05,28.12,24.42,29.23,9.99,1,268.69,37.0,Fri,22,R23,BL12,B,#2171b5,25.138198000000003,121.491851,R23,Fuxinggang,復興崗站
103,4.72,0.0,0.0,4.72,9.44,35.99,27.73,21.83,20.06,16.52,18.29,10.62,16.52,12.39,11.21,21.24,16.52,12.98,18.29,12.39,5.9,2.95,0.0,0.0,5.31,11.21,59.0,40.71,34.22,20.06,18.29,19.47,15.93,14.16,8.85,14.16,19.47,12.98,15.34,6.49,17.11,7.08,1.77,0.0,0.0,4.72,10.03,51.33,40.71,28.91,14.75,20.65,19.47,11.21,10.03,9.44,13.57,18.88,16.52,14.16,11.21,14.75,7.67,1.77,0.0,0.0,5.31,14.75,44.25,38.94,24.78,16.52,16.52,21.24,13.57,12.39,11.8,11.21,14.75,11.21,13.57,12.98,13.57,4.72,1.77,0.0,0.0,5.31,7.67,47.2,40.71,27.73,17.11,12.39,17.11,15.34,14.75,8.26,13.57,17.11,16.52,14.16,18.29,20.65,9.44,6.49,0.0,0.0,1.77,4.13,10.03,14.16,12.39,7.67,8.26,10.03,7.67,8.26,7.08,14.75,17.7,13.57,11.8,15.34,15.93,10.03,3.54,0.0,0.0,0.0,2.36,2.95,4.13,8.85,6.49,7.08,6.49,10.03,8.85,11.8,15.34,18.29,18.88,16.52,14.75,18.88,12.98,2,281.95,59.0,Tue,8,R24,BL12,C,#6baed6,25.131058,121.473226,R24,Zhongyi,忠義站
104,9.94,0.0,0.0,8.7,48.46,89.46,106.86,45.97,37.28,43.49,47.22,43.49,50.94,53.43,59.64,72.06,79.52,74.55,77.04,78.28,27.34,8.7,1.24,0.0,9.94,44.73,113.07,104.37,49.7,37.28,47.22,49.7,38.52,36.03,42.24,48.46,65.85,57.16,49.7,47.22,73.31,32.3,8.7,1.24,0.0,7.46,44.73,105.61,84.49,52.18,38.52,42.24,39.76,31.06,37.28,31.06,43.49,54.67,60.88,49.7,58.4,78.28,27.34,7.46,1.24,0.0,6.21,44.73,106.86,91.94,41.0,33.55,34.79,44.73,34.79,31.06,31.06,45.97,52.18,64.61,49.7,54.67,75.79,32.3,16.15,0.0,0.0,6.21,41.0,96.92,75.79,39.76,36.03,36.03,43.49,42.24,44.73,52.18,67.1,73.31,77.04,65.85,69.58,94.43,49.7,12.42,0.0,0.0,3.73,16.15,38.52,57.16,55.91,45.97,45.97,57.16,48.46,44.73,43.49,67.1,69.58,57.16,62.12,60.88,83.25,48.46,13.67,1.24,0.0,4.97,11.18,29.82,34.79,44.73,37.28,47.22,55.91,47.22,58.4,77.04,78.28,118.04,120.52,109.34,124.25,74.55,43.49,0,981.77,124.25,Sun,21,R25,BL12,A,#08306b,25.124923000000003,121.465515,R25,Guandu,關渡站
105,9.05,0.0,0.0,3.62,10.86,21.72,34.39,20.82,24.44,23.53,28.96,36.2,38.01,47.96,50.68,85.98,73.31,60.64,59.73,82.36,37.1,12.67,0.9,0.0,4.53,14.48,18.1,20.82,25.34,18.1,19.0,28.96,25.34,32.58,41.63,46.16,80.54,73.31,62.44,57.92,73.31,31.67,6.34,1.81,0.0,2.72,11.76,19.0,24.44,26.24,18.1,20.82,24.44,28.96,29.86,33.48,38.01,74.21,69.68,58.82,57.92,66.97,28.96,10.86,0.9,0.0,5.43,9.96,19.0,17.2,16.29,19.91,20.82,19.0,20.82,31.67,32.58,41.63,79.64,55.2,61.54,58.82,69.68,30.77,19.91,1.81,0.0,2.72,10.86,14.48,17.2,20.82,17.2,16.29,26.24,28.96,33.48,43.44,59.73,85.98,68.78,76.92,75.11,90.5,42.54,18.1,0.0,0.0,3.62,10.86,17.2,20.82,26.24,24.44,20.82,28.06,31.67,45.25,54.3,57.92,71.5,49.78,56.11,56.11,81.45,47.96,16.29,0.9,0.0,3.62,8.14,8.14,23.53,23.53,25.34,32.58,35.3,41.63,43.44,52.49,73.31,90.5,75.11,72.4,77.83,81.45,41.63,1,715.02,90.5,Sun,18,R26,BL12,B,#2171b5,25.136557999999997,121.46009,R26,Zhuwei,竹圍站
106,10.6,0.76,0.0,3.79,16.66,38.63,25.0,24.24,13.64,14.39,18.18,24.24,30.3,35.6,43.18,53.78,70.45,60.6,59.08,62.11,41.66,9.09,0.0,0.0,5.3,17.42,37.12,34.09,25.76,9.09,14.39,17.42,19.7,30.3,34.84,42.42,48.48,61.36,55.3,50.0,53.02,34.84,13.64,0.76,0.0,6.06,18.94,35.6,23.48,12.88,13.64,12.12,20.45,18.94,22.72,21.97,26.51,47.72,59.08,44.69,46.21,58.33,34.09,9.85,0.0,0.0,7.58,20.45,35.6,30.3,14.39,12.12,10.6,17.42,17.42,17.42,25.0,31.06,46.96,59.08,59.84,60.6,62.87,30.3,22.72,0.76,0.0,3.79,15.91,31.06,19.7,15.91,15.91,12.12,21.97,19.7,27.27,25.76,40.9,53.78,62.11,59.84,59.84,74.99,44.69,15.15,2.27,0.0,2.27,10.6,21.21,20.45,24.24,21.97,20.45,23.48,30.3,29.54,28.03,42.42,40.9,42.42,50.0,58.33,58.33,41.66,16.66,2.27,0.0,1.52,11.36,12.88,21.21,20.45,17.42,15.15,28.78,25.0,41.66,43.18,46.21,46.21,59.08,62.11,75.75,59.08,43.18,1,601.68,75.75,Sun,21,R27,BL12,B,#2171b5,25.154042,121.458871,R27,Hongshulin,紅樹林站
107,60.58,12.12,0.0,36.34,66.63,90.86,199.9,224.13,254.42,284.7,266.53,308.93,308.93,321.05,308.93,363.45,327.1,321.05,321.05,302.88,157.5,48.46,6.06,0.0,30.29,72.69,102.98,205.96,199.9,218.07,218.07,212.01,242.3,193.84,224.13,230.18,308.93,260.47,224.13,212.01,254.42,121.15,48.46,6.06,0.0,24.23,60.58,72.69,151.44,163.55,187.78,175.67,199.9,193.84,205.96,205.96,218.07,296.82,260.47,236.24,205.96,284.7,127.21,54.52,6.06,0.0,24.23,60.58,78.75,163.55,169.61,175.67,199.9,181.72,205.96,205.96,199.9,218.07,284.7,254.42,236.24,218.07,260.47,139.32,84.8,12.12,0.0,24.23,54.52,72.69,133.27,157.5,187.78,212.01,218.07,230.18,212.01,254.42,272.59,369.51,357.39,327.1,308.93,363.45,224.13,72.69,12.12,0.0,24.23,42.4,102.98,224.13,369.51,448.26,399.8,411.91,417.97,405.85,430.08,357.39,363.45,284.7,272.59,278.65,284.7,224.13,84.8,18.17,0.0,30.29,30.29,72.69,193.84,448.26,605.75,593.64,508.83,527.0,484.6,502.77,502.77,520.94,411.91,417.97,472.48,369.51,218.07,0,4470.74,605.75,Sun,11,R28,BL12,A,#08306b,25.167817000000003,121.44556000000001,R28,Tamsui,淡水站
