,Mon_00,Mon_01,Mon_05,Mon_06,Mon_07,Mon_08,Mon_09,Mon_10,Mon_11,Mon_12,Mon_13,Mon_14,Mon_15,Mon_16,Mon_17,Mon_18,Mon_19,Mon_20,Mon_21,Mon_22,Mon_23,Tue_00,Tue_01,Tue_05,Tue_06,Tue_07,Tue_08,Tue_09,Tue_10,Tue_11,Tue_12,Tue_13,Tue_14,Tue_15,Tue_16,Tue_17,Tue_18,Tue_19,Tue_20,Tue_21,Tue_22,Tue_23,Wed_00,Wed_01,Wed_05,Wed_06,Wed_07,Wed_08,Wed_09,Wed_10,Wed_11,Wed_12,Wed_13,Wed_14,Wed_15,Wed_16,Wed_17,Wed_18,Wed_19,Wed_20,Wed_21,Wed_22,Wed_23,Thu_00,Thu_01,Thu_05,Thu_06,Thu_07,Thu_08,Thu_09,Thu_10,Thu_11,Thu_12,Thu_13,Thu_14,Thu_15,Thu_16,Thu_17,Thu_18,Thu_19,Thu_20,Thu_21,Thu_22,Thu_23,Fri_00,Fri_01,Fri_05,Fri_06,Fri_07,Fri_08,Fri_09,Fri_10,Fri_11,Fri_12,Fri_13,Fri_14,Fri_15,Fri_16,Fri_17,Fri_18,Fri_19,Fri_20,Fri_21,Fri_22,Fri_23,Sat_00,Sat_01,Sat_05,Sat_06,Sat_07,Sat_08,Sat_09,Sat_10,Sat_11,Sat_12,Sat_13,Sat_14,Sat_15,Sat_16,Sat_17,Sat_18,Sat_19,Sat_20,Sat_21,Sat_22,Sat_23,Sun_00,Sun_01,Sun_05,Sun_06,Sun_07,Sun_08,Sun_09,Sun_10,Sun_11,Sun_12,Sun_13,Sun_14,Sun_15,Sun_16,Sun_17,Sun_18,Sun_19,Sun_20,Sun_21,Sun_22,Sun_23,cluster_group,daily_ppl_avg,max_people_by_hr,max_weekday,max_hour,to,from,group_name,color,lat,long,code,Eng,站名
89,0.0,0.0,0.0,23.2,46.4,69.59,30.93,46.4,61.86,54.13,38.66,38.66,54.13,61.86,85.06,115.99,61.86,38.66,30.93,23.2,7.73,0.0,0.0,0.0,30.93,54.13,77.32,38.66,38.66,46.4,54.13,46.4,38.66,54.13,77.32,92.79,154.65,61.86,46.4,38.66,23.2,7.73,0.0,0.0,0.0,23.2,46.4,69.59,30.93,38.66,54.13,61.86,38.66,46.4,38.66,54.13,108.26,139.18,61.86,46.4,38.66,30.93,7.73,0.0,0.0,0.0,30.93,46.4,69.59,38.66,38.66,54.13,69.59,38.66,46.4,46.4,46.4,100.52,146.92,69.59,38.66,38.66,23.2,7.73,0.0,0.0,0.0,23.2,46.4,85.06,108.26,46.4,61.86,69.59,77.32,77.32,61.86,69.59,139.18,170.12,85.06,54.13,54.13,30.93,15.46,0.0,0.0,0.0,23.2,46.4,54.13,61.86,61.86,85.06,92.79,108.26,146.92,131.45,177.85,177.85,123.72,69.59,54.13,69.59,30.93,7.73,0.0,0.0,0.0,15.46,30.93,54.13,54.13,69.59,108.26,154.65,139.18,239.71,355.7,773.25,409.82,154.65,85.06,54.13,54.13,15.46,7.73,1,1327.56,773.25,Sun,16,BL12,R06,B,#cb181d,25.033479,121.535352,R06,Daan Park,大安森林公園站
90,0.0,0.0,0.0,9.3,15.5,34.1,77.5,117.8,151.9,151.9,108.5,155.0,167.4,155.0,217.0,120.9,68.2,46.5,43.4,24.8,6.2,0.0,0.0,0.0,12.4,15.5,37.2,80.6,151.9,204.6,158.1,124.0,176.7,198.4,186.0,241.8,155.0,77.5,58.9,49.6,27.9,6.2,0.0,0.0,0.0,9.3,15.5,37.2,86.8,155.0,176.7,179.8,124.0,170.5,201.5,217.0,272.8,148.8,83.7,65.1,52.7,21.7,9.3,0.0,0.0,0.0,12.4,12.4,46.5,62.0,130.2,179.8,155.0,133.3,173.6,201.5,179.8,266.6,155.0,77.5,65.1,55.8,21.7,9.3,0.0,0.0,0.0,12.4,18.6,34.1,89.9,151.9,173.6,182.9,136.4,182.9,207.7,217.0,310.0,173.6,99.2,83.7,58.9,31.0,9.3,0.0,0.0,0.0,9.3,15.5,27.9,37.2,62.0,74.4,77.5,83.7,89.9,102.3,102.3,136.4,65.1,49.6,58.9,55.8,18.6,12.4,0.0,0.0,0.0,6.2,9.3,24.8,34.1,52.7,74.4,102.3,89.9,99.2,117.8,148.8,136.4,77.5,55.8,37.2,34.1,12.4,6.2,2,1709.06,310.0,Fri,17,BL12,R09,C,#fc9272,25.042154999999998,121.51628500000001,R09,NTU Hospital,臺大醫院站
91,3.47,0.0,0.0,52.08,69.44,118.05,121.52,121.52,163.18,149.3,124.99,128.46,156.24,170.13,211.79,222.21,159.71,135.41,111.1,72.91,27.78,10.42,0.0,0.0,52.08,76.38,111.1,114.58,138.88,159.71,163.18,131.94,121.52,145.82,156.24,249.98,260.4,170.13,135.41,121.52,69.44,24.3,3.47,0.0,0.0,45.14,76.38,128.46,107.63,118.05,170.13,163.18,152.77,124.99,156.24,173.6,246.51,277.76,170.13,145.82,135.41,72.91,34.72,3.47,0.0,0.0,52.08,79.86,118.05,111.1,131.94,156.24,163.18,145.82,118.05,163.18,159.71,246.51,284.7,163.18,138.88,131.94,65.97,27.78,13.89,0.0,0.0,48.61,79.86,114.58,107.63,145.82,170.13,173.6,156.24,138.88,170.13,208.32,291.65,347.2,218.74,187.49,173.6,100.69,48.61,6.94,0.0,0.0,45.14,72.91,121.52,138.88,180.54,208.32,225.68,211.79,177.07,156.24,184.02,190.96,159.71,149.3,142.35,173.6,107.63,45.14,10.42,0.0,0.0,20.83,59.02,104.16,145.82,135.41,159.71,131.94,128.46,131.94,135.41,152.77,156.24,135.41,145.82,124.99,111.1,65.97,31.25,2,2480.44,347.2,Fri,18,BL12,R12,C,#fc9272,25.057902,121.52060300000001,R12,Shuanglian,雙連站
92,2.82,0.0,0.0,50.69,121.09,171.78,109.82,98.56,123.9,118.27,115.46,112.64,121.09,171.78,250.62,216.83,107.01,67.58,70.4,30.98,11.26,0.0,0.0,0.0,56.32,143.62,216.83,123.9,98.56,104.19,101.38,112.64,90.11,90.11,143.62,219.65,185.86,107.01,61.95,118.27,39.42,11.26,2.82,0.0,0.0,56.32,135.17,216.83,112.64,95.74,104.19,101.38,115.46,87.3,84.48,126.72,270.34,216.83,115.46,73.22,81.66,36.61,8.45,2.82,0.0,0.0,56.32,152.06,202.75,107.01,90.11,109.82,115.46,98.56,95.74,95.74,154.88,225.28,208.38,115.46,81.66,87.3,45.06,8.45,2.82,0.0,0.0,61.95,140.8,202.75,129.54,121.09,129.54,126.72,140.8,123.9,135.17,202.75,270.34,281.6,177.41,121.09,101.38,56.32,22.53,11.26,0.0,0.0,59.14,92.93,137.98,152.06,177.41,205.57,225.28,242.18,211.2,214.02,242.18,270.34,233.73,129.54,104.19,112.64,64.77,25.34,2.82,0.0,0.0,42.24,76.03,149.25,140.8,160.51,194.3,259.07,253.44,228.1,230.91,244.99,259.07,233.73,132.35,87.3,73.22,33.79,11.26,2,2354.41,281.6,Fri,18,BL12,R14,C,#fc9272,25.071353,121.520118,R14,Yuanshan,圓山站
93,38.3,0.0,0.0,98.5,153.22,196.99,158.69,169.63,175.1,191.52,164.16,191.52,218.88,279.07,355.68,355.68,279.07,284.54,273.6,196.99,98.5,27.36,0.0,0.0,93.02,186.05,229.82,164.16,164.16,164.16,196.99,169.63,175.1,224.35,251.71,399.46,410.4,295.49,311.9,300.96,240.77,136.8,32.83,0.0,0.0,87.55,191.52,218.88,175.1,147.74,164.16,207.94,180.58,180.58,240.77,268.13,404.93,366.62,300.96,317.38,300.96,273.6,158.69,32.83,0.0,0.0,87.55,191.52,235.3,169.63,164.16,180.58,191.52,191.52,213.41,246.24,273.6,393.98,383.04,317.38,300.96,306.43,279.07,142.27,54.72,0.0,0.0,103.97,196.99,229.82,196.99,191.52,186.05,306.43,257.18,295.49,284.54,355.68,508.9,492.48,399.46,366.62,404.93,290.02,147.74,71.14,0.0,0.0,93.02,153.22,196.99,246.24,224.35,251.71,268.13,290.02,284.54,268.13,339.26,344.74,377.57,465.12,503.42,547.2,459.65,213.41,43.78,0.0,0.0,54.72,120.38,186.05,180.58,207.94,224.35,240.77,273.6,240.77,295.49,333.79,366.62,393.98,448.7,476.06,432.29,279.07,158.69,2,4627.44,547.2,Sat,21,BL12,R15,C,#fc9272,25.084873,121.525077,R15,Jiantan,劍潭站
94,4.75,0.0,0.0,75.97,123.45,175.68,128.2,113.95,128.2,151.94,156.68,166.18,170.93,218.41,289.63,256.39,156.68,123.45,80.72,61.72,18.99,4.75,0.0,0.0,75.97,132.94,204.16,109.2,104.46,137.69,147.19,161.43,137.69,194.67,218.41,332.36,284.88,142.44,118.7,109.2,85.46,18.99,4.75,0.0,0.0,75.97,128.2,199.42,113.95,109.2,128.2,166.18,166.18,147.19,170.93,199.42,332.36,261.14,128.2,109.2,113.95,85.46,23.74,4.75,0.0,0.0,71.22,132.94,194.67,123.45,104.46,113.95,156.68,147.19,166.18,199.42,199.42,337.11,318.12,166.18,128.2,109.2,85.46,18.99,9.5,0.0,0.0,71.22,142.44,194.67,128.2,137.69,151.94,208.91,227.9,218.41,261.14,299.12,474.8,432.07,227.9,175.68,147.19,104.46,42.73,9.5,0.0,0.0,80.72,118.7,166.18,194.67,175.68,208.91,246.9,284.88,270.64,270.64,318.12,327.61,275.38,194.67,161.43,156.68,99.71,42.73,4.75,0.0,0.0,52.23,85.46,161.43,151.94,151.94,170.93,208.91,237.4,237.4,299.12,261.14,280.13,218.41,194.67,147.19,147.19,71.22,23.74,2,3015.64,474.8,Fri,17,BL12,R16,C,#fc9272,25.093535,121.526229,R16,Shilin,士林站
95,0.0,0.0,0.0,93.0,161.2,241.8,142.6,105.4,105.4,93.0,99.2,111.6,105.4,111.6,161.2,167.4,111.6,80.6,62.0,37.2,12.4,6.2,0.0,0.0,99.2,192.2,316.2,142.6,105.4,99.2,99.2,111.6,86.8,86.8,111.6,155.0,192.2,99.2,68.2,62.0,37.2,6.2,0.0,0.0,0.0,93.0,192.2,328.6,136.4,99.2,93.0,99.2,105.4,99.2,86.8,105.4,167.4,198.4,117.8,74.4,74.4,43.4,12.4,0.0,0.0,0.0,86.8,192.2,316.2,142.6,93.0,105.4,93.0,117.8,111.6,86.8,111.6,167.4,198.4,117.8,80.6,68.2,43.4,12.4,6.2,0.0,0.0,93.0,192.2,303.8,148.8,86.8,111.6,117.8,142.6,111.6,117.8,161.2,272.8,279.0,161.2,124.0,99.2,74.4,24.8,6.2,0.0,0.0,93.0,130.2,173.6,186.0,161.2,173.6,161.2,192.2,173.6,155.0,155.0,186.0,167.4,117.8,86.8,86.8,62.0,18.6,0.0,0.0,0.0,62.0,86.8,167.4,155.0,124.0,136.4,130.2,155.0,173.6,155.0,161.2,167.4,148.8,136.4,620.0,241.8,55.8,12.4,1,2332.47,620.0,Sun,20,BL12,R17,B,#cb181d,25.10306,121.52251399999999,R17,Zhishan,芝山站
96,1.48,0.0,0.0,54.94,89.1,120.29,68.31,75.74,80.19,77.22,59.4,74.25,63.86,80.19,95.04,69.8,47.52,37.12,26.73,11.88,1.48,2.97,0.0,0.0,56.43,112.86,148.5,74.25,77.22,83.16,74.25,62.37,71.28,72.76,75.74,118.8,80.19,44.55,32.67,23.76,8.91,2.97,2.97,0.0,0.0,41.58,106.92,142.56,78.7,65.34,77.22,63.86,60.88,69.8,57.92,95.04,115.83,81.68,44.55,29.7,19.3,11.88,2.97,1.48,0.0,0.0,47.52,114.34,145.53,89.1,71.28,69.8,68.31,63.86,60.88,63.86,75.74,102.46,86.13,50.49,40.1,31.18,11.88,1.48,2.97,0.0,0.0,47.52,111.38,133.65,83.16,83.16,92.07,81.68,87.62,72.76,71.28,105.43,129.2,114.34,66.82,50.49,34.16,11.88,4.46,1.48,0.0,0.0,49.0,77.22,98.01,127.71,117.32,114.34,120.29,105.43,95.04,83.16,75.74,86.13,60.88,43.06,34.16,20.79,14.85,4.46,1.48,0.0,0.0,32.67,54.94,83.16,80.19,74.25,74.25,81.68,99.5,75.74,78.7,74.25,62.37,54.94,60.88,44.55,23.76,13.36,4.46,0,1215.01,148.5,Tue,8,BL12,R18,A,#67000d,25.109720000000003,121.51884799999999,R18,Mingde,明德站
97,4.75,0.0,0.0,109.25,171.0,266.0,152.0,171.0,199.5,194.75,199.5,190.0,218.5,209.0,251.75,275.5,156.75,90.25,80.75,33.25,14.25,0.0,0.0,0.0,99.75,190.0,304.0,171.0,161.5,194.75,223.25,213.75,204.25,223.25,213.75,275.5,313.5,152.0,99.75,71.25,38.0,14.25,0.0,0.0,0.0,99.75,194.75,327.75,185.25,194.75,209.0,223.25,232.75,194.75,228.0,218.5,289.75,294.5,147.25,99.75,76.0,38.0,14.25,4.75,0.0,0.0,104.5,199.5,318.25,166.25,166.25,194.75,204.25,213.75,194.75,218.5,232.75,304.0,323.0,152.0,123.5,80.75,42.75,14.25,4.75,0.0,0.0,109.25,194.75,308.75,209.0,199.5,213.75,256.5,251.75,228.0,242.25,280.25,365.75,475.0,218.5,156.75,109.25,61.75,23.75,4.75,0.0,0.0,109.25,152.0,218.5,275.5,251.75,256.5,394.25,337.25,270.75,228.0,270.75,304.0,213.75,137.75,104.5,99.75,52.25,14.25,0.0,0.0,0.0,71.25,128.25,209.0,194.75,175.75,199.5,223.25,247.0,204.25,213.75,213.75,285.0,209.0,156.75,114.0,90.25,42.75,14.25,2,3325.75,475.0,Fri,18,BL12,R19,C,#fc9272,25.114523000000002,121.51555900000001,R19,Shipai,石牌站
98,0.0,0.0,0.0,41.02,52.74,85.56,45.71,36.33,33.99,32.82,36.33,32.82,25.78,35.16,32.82,49.22,33.99,19.92,16.41,9.38,2.34,0.0,0.0,0.0,36.33,60.94,94.93,53.91,35.16,32.82,28.13,32.82,23.44,18.75,19.92,26.96,52.74,43.36,25.78,17.58,9.38,2.34,1.17,0.0,0.0,32.82,56.26,96.1,48.05,33.99,31.64,28.13,26.96,23.44,16.41,18.75,32.82,55.08,35.16,22.27,14.06,10.55,3.52,0.0,0.0,0.0,35.16,64.46,98.45,45.71,29.3,32.82,33.99,33.99,25.78,18.75,25.78,29.3,62.12,43.36,21.1,17.58,9.38,1.17,1.17,0.0,0.0,36.33,63.29,98.45,52.74,35.16,37.5,38.68,39.85,36.33,30.47,36.33,51.57,117.2,76.18,39.85,16.41,10.55,3.52,0.0,0.0,0.0,36.33,52.74,69.15,79.7,56.26,59.77,58.6,50.4,52.74,42.19,51.57,41.02,37.5,24.61,16.41,9.38,9.38,3.52,0.0,0.0,0.0,17.58,41.02,57.43,59.77,53.91,67.98,41.02,52.74,43.36,43.36,37.5,49.22,37.5,26.96,16.41,18.75,5.86,1.17,0,670.72,117.2,Fri,18,BL12,R20,A,#67000d,25.120872,121.506252,R20,Qilian,唭哩岸站
99,1.31,0.0,0.0,28.86,65.6,90.53,49.86,47.23,35.42,35.42,34.11,36.74,41.98,28.86,43.3,78.72,44.61,23.62,15.74,5.25,2.62,0.0,0.0,0.0,38.05,74.78,111.52,48.54,36.74,35.42,36.74,41.98,27.55,28.86,24.93,32.8,86.59,39.36,22.3,19.68,7.87,1.31,0.0,0.0,0.0,31.49,70.85,115.46,49.86,41.98,36.74,36.74,38.05,36.74,27.55,26.24,44.61,85.28,49.86,23.62,13.12,6.56,2.62,0.0,0.0,0.0,30.18,70.85,110.21,52.48,38.05,35.42,40.67,44.61,31.49,28.86,31.49,48.54,110.21,56.42,27.55,14.43,6.56,2.62,1.31,0.0,0.0,32.8,70.85,115.46,55.1,38.05,41.98,53.79,48.54,40.67,38.05,38.05,56.42,131.2,82.66,35.42,18.37,11.81,2.62,2.62,0.0,0.0,28.86,56.42,66.91,68.22,65.6,65.6,66.91,72.16,56.42,45.92,53.79,53.79,44.61,23.62,18.37,14.43,5.25,5.25,1.31,0.0,0.0,24.93,40.67,64.29,59.04,55.1,55.1,49.86,60.35,45.92,49.86,52.48,40.67,41.98,27.55,24.93,11.81,5.25,2.62,0,768.71,131.2,Fri,18,BL12,R21,A,#67000d,25.126112,121.501007,R21,Qiyan,奇岩站
100,0.9,0.0,0.0,8.06,14.34,28.67,22.4,28.67,36.74,45.7,38.53,25.98,23.3,31.36,45.7,34.94,17.92,13.44,9.86,7.17,2.69,0.0,0.0,0.0,3.58,14.34,33.15,25.09,27.78,25.09,45.7,28.67,26.88,34.94,33.15,35.84,50.18,23.3,13.44,9.86,8.06,2.69,0.0,0.0,0.0,4.48,15.23,33.15,19.71,29.57,24.19,41.22,31.36,25.98,25.98,29.57,33.15,41.22,14.34,12.54,11.65,4.48,2.69,1.79,0.0,0.0,6.27,18.82,31.36,13.44,13.44,33.15,21.5,29.57,27.78,25.09,31.36,37.63,46.59,22.4,13.44,9.86,9.86,2.69,0.9,0.0,0.0,3.58,19.71,34.94,14.34,25.98,29.57,41.22,34.05,34.05,34.05,39.42,89.6,46.59,25.98,17.92,17.02,9.86,2.69,1.79,0.0,0.0,4.48,9.86,25.98,25.09,25.98,35.84,51.97,44.8,50.18,51.97,60.03,60.03,47.49,40.32,30.46,17.02,10.75,2.69,0.9,0.0,0.0,0.9,8.06,26.88,21.5,28.67,50.18,63.62,53.76,59.14,57.34,77.95,64.51,68.1,26.88,29.57,17.02,10.75,8.06,2,494.53,89.6,Fri,17,BL12,R22A,C,#fc9272,25.136943,121.502649,R22A,Xinbeitou,新北投站
101,2.84,0.0,0.0,68.16,130.64,201.64,110.76,90.88,88.04,90.88,88.04,82.36,76.68,73.84,93.72,105.08,53.96,42.6,22.72,17.04,2.84,0.0,0.0,0.0,79.52,159.04,247.08,99.4,76.68,79.52,68.16,76.68,68.16,62.48,68.16,105.08,102.24,48.28,31.24,22.72,8.52,2.84,0.0,0.0,0.0,71.0,150.52,261.28,116.44,73.84,85.2,73.84,102.24,85.2,59.64,68.16,107.92,93.72,45.44,36.92,22.72,11.36,2.84,0.0,0.0,0.0,68.16,144.84,255.6,102.24,76.68,82.36,79.52,76.68,76.68,59.64,68.16,124.96,110.76,48.28,34.08,25.56,14.2,5.68,5.68,0.0,0.0,73.84,139.16,244.24,113.6,79.52,82.36,107.92,156.2,122.12,110.76,224.36,284.0,278.32,113.6,59.64,34.08,19.88,11.36,2.84,0.0,0.0,68.16,113.6,130.64,156.2,139.16,147.68,142.0,147.68,116.44,113.6,96.56,127.8,90.88,73.84,42.6,42.6,19.88,8.52,2.84,0.0,0.0,48.28,76.68,124.96,130.64,110.76,133.48,133.48,153.36,159.04,159.04,133.48,122.12,96.56,79.52,59.64,42.6,19.88,8.52,0,1657.54,284.0,Fri,17,BL12,R22,A,#67000d,25.131304999999998,121.49918000000001,R22,Beitou,北投站
102,0.0,0.0,0.0,8.77,27.35,39.73,19.09,15.48,12.38,11.35,13.42,10.32,10.32,6.19,9.8,14.45,7.74,4.13,3.1,0.52,0.52,0.0,0.0,0.0,10.84,24.25,49.02,18.58,9.8,12.9,12.9,8.26,6.19,8.77,14.45,16.51,17.03,6.19,3.61,2.06,1.55,1.55,0.0,0.0,0.0,8.77,28.9,38.18,15.48,10.84,11.35,12.9,18.06,5.16,4.64,11.35,11.87,11.87,5.68,2.58,3.1,2.06,0.52,0.52,0.0,0.0,9.8,31.99,50.57,21.67,14.45,10.84,18.06,12.9,7.22,8.26,9.8,16.51,22.7,6.71,5.68,3.1,2.58,1.55,1.55,0.0,0.0,13.42,32.51,51.6,16.0,20.12,13.93,25.28,38.18,40.25,9.8,11.35,25.8,22.7,10.32,7.22,5.16,3.1,2.58,0.52,0.0,0.0,11.87,14.96,23.22,23.22,20.12,23.74,23.74,19.61,22.7,16.51,17.54,20.12,22.19,9.8,6.19,3.61,3.61,1.03,0.0,0.0,0.0,6.71,12.9,20.12,23.22,20.12,25.8,20.12,17.54,28.38,16.0,18.58,12.38,29.41,21.16,11.35,2.58,2.06,1.03,0,260.14,51.6,Fri,8,BL12,R23,A,#67000d,25.138198000000003,121.491851,R23,Fuxinggang,復興崗站
103,0.0,0.0,0.0,6.45,14.62,20.21,9.46,11.61,19.35,15.05,18.92,18.06,20.21,19.78,21.93,25.8,12.9,10.32,5.16,0.86,1.72,0.0,0.0,0.0,8.6,19.35,21.5,9.89,16.34,21.93,23.22,27.09,15.91,23.22,36.12,33.54,24.51,12.04,10.32,4.3,1.29,0.0,0.43,0.0,0.0,8.17,19.78,21.07,10.75,12.9,21.93,22.36,29.24,24.51,25.8,20.64,32.68,25.37,15.91,16.34,5.16,2.15,0.0,0.43,0.0,0.0,6.88,18.92,23.22,12.04,16.34,24.94,29.24,21.07,18.06,26.23,19.78,33.97,25.37,12.47,17.63,6.45,3.44,0.43,0.0,0.0,0.0,8.6,12.47,21.5,12.04,16.34,20.64,34.4,28.81,25.37,24.94,21.07,43.0,37.41,25.8,13.76,9.03,4.3,0.86,0.0,0.0,0.0,3.87,10.32,18.92,17.2,12.47,23.22,20.21,15.48,15.48,12.04,10.75,13.76,10.75,7.31,3.87,3.01,3.87,0.0,0.43,0.0,0.0,3.87,6.02,15.05,13.76,11.61,13.33,12.04,18.92,10.32,14.19,9.89,17.2,9.03,8.6,2.15,5.59,3.44,0.43,2,275.89,43.0,Fri,17,BL12,R24,C,#fc9272,25.131058,121.473226,R24,Zhongyi,忠義站
104,0.0,0.0,0.0,16.06,36.14,58.23,36.14,36.14,54.22,54.22,56.22,48.19,58.23,64.26,78.31,92.37,60.24,34.14,18.07,6.02,2.01,2.01,0.0,0.0,14.06,44.18,76.3,48.19,38.15,54.22,54.22,66.26,54.22,66.26,74.3,110.44,94.38,70.28,28.11,24.1,18.07,2.01,0.0,0.0,0.0,12.05,42.17,74.3,38.15,38.15,46.18,52.21,58.23,52.21,86.34,82.33,92.37,100.4,74.3,34.14,24.1,12.05,2.01,0.0,0.0,0.0,18.07,50.2,66.26,40.16,38.15,54.22,56.22,70.28,58.23,82.33,76.3,92.37,116.46,90.36,46.18,24.1,14.06,4.02,2.01,0.0,0.0,14.06,48.19,76.3,48.19,54.22,64.26,88.35,104.42,88.35,106.42,124.5,146.58,200.8,150.6,64.26,58.23,32.13,8.03,0.0,0.0,0.0,30.12,48.19,70.28,72.29,70.28,76.3,82.33,82.33,66.26,66.26,68.27,78.31,66.26,40.16,26.1,22.09,24.1,6.02,2.01,0.0,0.0,16.06,40.16,64.26,64.26,70.28,66.26,64.26,66.26,58.23,64.26,50.2,72.29,54.22,30.12,28.11,22.09,8.03,2.01,1,999.24,200.8,Fri,18,BL12,R25,B,#cb181d,25.124923000000003,121.465515,R25,Guandu,關渡站
105,1.78,0.0,0.0,16.91,39.16,78.32,40.05,43.61,41.83,48.95,40.94,33.82,40.05,58.74,45.39,34.71,23.14,17.8,12.46,5.34,3.56,1.78,0.0,0.0,12.46,49.84,88.11,49.84,40.94,38.27,41.83,32.04,32.93,33.82,33.82,39.16,36.49,20.47,12.46,12.46,7.12,3.56,1.78,0.0,0.0,14.24,49.84,83.66,40.94,37.38,33.82,48.06,39.16,31.15,25.81,24.03,47.17,40.05,25.81,16.91,15.13,7.12,4.45,2.67,0.0,0.0,12.46,45.39,89.0,47.17,39.16,30.26,38.27,37.38,31.15,24.03,28.48,37.38,40.94,24.92,20.47,16.91,13.35,4.45,2.67,0.0,0.0,16.02,41.83,87.22,44.5,40.94,47.17,54.29,49.84,53.4,43.61,39.16,63.19,65.86,35.6,26.7,24.03,10.68,3.56,1.78,0.0,0.0,22.25,43.61,57.85,65.86,59.63,68.53,72.98,63.19,61.41,48.06,47.17,53.4,47.17,29.37,23.14,22.25,10.68,5.34,2.67,0.0,0.0,13.35,35.6,61.41,56.07,59.63,51.62,50.73,57.85,50.73,49.84,41.83,47.17,31.15,31.15,26.7,19.58,8.9,3.56,0,662.39,89.0,Thu,8,BL12,R26,A,#67000d,25.136557999999997,121.46009,R26,Zhuwei,竹圍站
106,0.0,0.0,0.0,17.24,49.57,79.74,42.02,36.64,36.64,34.48,33.4,30.17,31.25,22.63,51.72,43.1,25.86,20.47,16.16,10.78,4.31,1.08,0.0,0.0,14.01,62.5,107.75,51.72,40.94,42.02,35.56,29.09,31.25,22.63,33.4,43.1,44.18,25.86,11.85,9.7,6.46,3.23,1.08,0.0,0.0,14.01,58.18,100.21,44.18,34.48,25.86,26.94,32.32,29.09,21.55,23.7,33.4,59.26,26.94,8.62,9.7,6.46,1.08,2.16,0.0,0.0,15.08,60.34,103.44,42.02,37.71,30.17,33.4,31.25,28.02,22.63,26.94,61.42,63.57,32.32,17.24,6.46,5.39,3.23,3.23,0.0,0.0,18.32,60.34,106.67,52.8,43.1,39.87,43.1,87.28,35.56,33.4,48.49,72.19,81.89,51.72,21.55,12.93,8.62,3.23,0.0,0.0,0.0,17.24,39.87,49.57,56.03,59.26,56.03,51.72,49.57,44.18,35.56,39.87,47.41,38.79,22.63,20.47,11.85,9.7,3.23,2.16,0.0,0.0,11.85,31.25,49.57,45.26,48.49,49.57,52.8,42.02,42.02,34.48,32.32,43.1,42.02,23.7,22.63,21.55,6.46,3.23,0,637.77,107.75,Tue,8,BL12,R27,A,#67000d,25.154042,121.458871,R27,Hongshulin,紅樹林站
107,7.9,0.0,0.0,86.93,197.56,284.49,213.37,181.76,181.76,213.37,221.27,229.17,292.39,308.2,331.9,355.61,284.49,213.37,142.24,63.22,15.8,7.9,0.0,0.0,86.93,229.17,324.0,205.46,150.15,158.05,150.15,205.46,181.76,252.88,244.98,339.81,308.2,213.37,181.76,126.44,63.22,15.8,7.9,0.0,0.0,79.03,221.27,308.2,197.56,158.05,189.66,150.15,197.56,213.37,260.78,252.88,324.0,316.1,197.56,173.86,110.64,71.12,15.8,7.9,0.0,0.0,71.12,237.08,339.81,205.46,165.95,165.95,181.76,197.56,205.46,244.98,308.2,339.81,347.71,276.59,197.56,142.24,71.12,23.71,15.8,0.0,0.0,79.03,237.08,339.81,229.17,213.37,252.88,292.39,355.61,371.42,418.83,489.96,655.91,584.78,442.54,268.68,189.66,94.83,39.51,15.8,0.0,0.0,94.83,205.46,339.81,292.39,331.9,292.39,347.71,379.32,442.54,450.44,568.98,576.88,545.27,450.44,450.44,355.61,150.15,47.42,7.9,0.0,0.0,79.03,150.15,244.98,284.49,292.39,292.39,331.9,395.12,513.66,632.2,719.13,790.25,671.71,568.98,426.74,316.1,110.64,31.61,2,4742.8,790.25,Sun,17,BL12,R28,C,#fc9272,25.167817000000003,121.44556000000001,R28,Tamsui,淡水站
